stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,platform_code
10795,010795,"Boggo Road station, platform 5",, -27.494037, 153.030592,1,https://translink.com.au/stop/010795/gtfs/,0,place_brse,5
10796,010796,"Boggo Road station, platform 6",, -27.493937, 153.030206,1,https://translink.com.au/stop/010796/gtfs/,0,place_brse,6
10797,010797,"PA Hospital station, platform 1",, -27.496767, 153.034195,1,https://translink.com.au/stop/010797/gtfs/,0,place_pahste,1
10798,010798,"PA Hospital station, platform 2",, -27.496787, 153.033604,1,https://translink.com.au/stop/010798/gtfs/,0,place_pahste,2
11130,011130,"Toombul Shopping Centre station, platform A",, -27.408457, 153.060105,1,https://translink.com.au/stop/011130/gtfs/,0,place_inttbl,A
11131,011131,"Toombul Shopping Centre station, platform F",, -27.408436, 153.059924,1,https://translink.com.au/stop/011131/gtfs/,0,place_inttbl,F
11133,011133,"Toombul Shopping Centre station, platform B",, -27.408234, 153.060142,1,https://translink.com.au/stop/011133/gtfs/,0,place_inttbl,B
11135,011135,"Toombul Shopping Centre station, platform E",, -27.408214, 153.059958,1,https://translink.com.au/stop/011135/gtfs/,0,place_inttbl,E
11137,011137,"Toombul Shopping Centre station, platform C",, -27.408010, 153.060179,1,https://translink.com.au/stop/011137/gtfs/,0,place_inttbl,C
11139,011139,"Toombul Shopping Centre station, platform D",, -27.407993, 153.060007,1,https://translink.com.au/stop/011139/gtfs/,0,place_inttbl,D
13043,013043,"Inala station, platform A",, -27.598802, 152.974951,1,https://translink.com.au/stop/013043/gtfs/,0,place_inapla,A
13044,013044,"Inala station, platform B",, -27.598964, 152.974885,1,https://translink.com.au/stop/013044/gtfs/,0,place_inapla,B
13045,013045,"Inala station, platform C",, -27.599128, 152.974817,1,https://translink.com.au/stop/013045/gtfs/,0,place_inapla,C
13056,013056,"Inala station, platform E",, -27.599170, 152.975013,1,https://translink.com.au/stop/013056/gtfs/,0,place_inapla,E
19050,019050,"Woolloongabba station, platform 1",, -27.486079, 153.034648,1,https://translink.com.au/stop/019050/gtfs/,0,place_wogba,1
19051,019051,"Mater Hill station, platform 1",, -27.484505, 153.028213,1,https://translink.com.au/stop/019051/gtfs/,0,place_mater,1
19062,019062,"Woolloongabba station, platform 2",, -27.486011, 153.035078,1,https://translink.com.au/stop/019062/gtfs/,0,place_wogba,2
19063,019063,"Mater Hill station, platform 2",, -27.484413, 153.028393,1,https://translink.com.au/stop/019063/gtfs/,0,place_mater,2
2101,002101,"Brookside Shopping Centre station, platform C",, -27.408643, 152.977874,1,https://translink.com.au/stop/002101/gtfs/,0,place_brooks,C
2192,002192,"Brookside Shopping Centre station, platform A",, -27.409984, 152.978651,1,https://translink.com.au/stop/002192/gtfs/,0,place_brooks,A
2193,002193,"Brookside Shopping Centre station, platform B",, -27.409738, 152.978278,1,https://translink.com.au/stop/002193/gtfs/,0,place_brooks,B
318126,318126,"Logan Central station, platform 1",, -27.642079, 153.114373,1,https://translink.com.au/stop/318126/gtfs/,0,place_logcen,1
318127,318127,"Logan Central station, platform 2",, -27.641788, 153.114750,1,https://translink.com.au/stop/318127/gtfs/,0,place_logcen,2
319805,319805,"North Lakes station, platform 2",, -27.237904, 153.017385,1,https://translink.com.au/stop/319805/gtfs/,0,place_nlksta,2
319806,319806,"North Lakes station, platform 1",, -27.237832, 153.017735,1,https://translink.com.au/stop/319806/gtfs/,0,place_nlksta,1
320836,320836,"Maroochydore station, platform 1",, -26.654874, 153.091325,1,https://translink.com.au/stop/320836/gtfs/,0,place_marstn,1
320837,320837,"Maroochydore station, platform 2",, -26.654332, 153.090642,1,https://translink.com.au/stop/320837/gtfs/,0,place_marstn,2
320838,320838,Kawana station platform 1,, -26.703752, 153.129201,1,https://translink.com.au/stop/320838/gtfs/,0,place_kawstn,1
320839,320839,Kawana station platform 2,, -26.703982, 153.128957,1,https://translink.com.au/stop/320839/gtfs/,0,place_kawstn,2
320840,320840,"Noosa Heads station, platform 1",, -26.388159, 153.090985,1,https://translink.com.au/stop/320840/gtfs/,0,place_nhdstn,1
320841,320841,"Noosa Heads station, platform 2",, -26.388257, 153.091153,1,https://translink.com.au/stop/320841/gtfs/,0,place_nhdstn,2
320846,320846,"UniSC station, platform 1",, -26.718769, 153.062003,1,https://translink.com.au/stop/320846/gtfs/,0,place_scuniv,1
320847,320847,"UniSC station, platform 2",, -26.718459, 153.061769,1,https://translink.com.au/stop/320847/gtfs/,0,place_scuniv,2
4174,004174,"Aspley Hypermarket station, platform D",, -27.363107, 153.012559,1,https://translink.com.au/stop/004174/gtfs/,0,place_asphyp,D
4175,004175,"Aspley Hypermarket station, platform C",, -27.363110, 153.012681,1,https://translink.com.au/stop/004175/gtfs/,0,place_asphyp,C
4193,004193,"Aspley Hypermarket station, platform B",, -27.363145, 153.012929,1,https://translink.com.au/stop/004193/gtfs/,0,place_asphyp,B
4194,004194,"Aspley Hypermarket station, platform A",, -27.363192, 153.013171,1,https://translink.com.au/stop/004194/gtfs/,0,place_asphyp,A
5437,005437,"Inala station, platform D",, -27.599292, 152.974749,1,https://translink.com.au/stop/005437/gtfs/,0,place_inapla,D
600000,600000,"Bowen Hills station, platform 2",, -27.445390, 153.037634,1,https://translink.com.au/stop/600000/gtfs/,0,place_bowsta,2
600002,600002,"Bowen Hills station, platform 3",, -27.445482, 153.037641,1,https://translink.com.au/stop/600002/gtfs/,0,place_bowsta,3
600003,600003,"Exhibition station, platform 2",, -27.450377, 153.030774,1,https://translink.com.au/stop/600003/gtfs/,0,place_exhsta,2
600005,600005,"Bowen Hills station, platform 1",, -27.445402, 153.037717,1,https://translink.com.au/stop/600005/gtfs/,0,place_bowsta,1
600006,600006,"South Bank station, platform 1",, -27.481832, 153.022995,1,https://translink.com.au/stop/600006/gtfs/,0,place_sbasta,1
600007,600007,"Bowen Hills station, platform 4",, -27.445437, 153.037549,1,https://translink.com.au/stop/600007/gtfs/,0,place_bowsta,4
600010,600010,"Fortitude Valley station, platform 3",, -27.456047, 153.033705,1,https://translink.com.au/stop/600010/gtfs/,0,place_forsta,3
600011,600011,"Fortitude Valley station, platform 4",, -27.456021, 153.033580,1,https://translink.com.au/stop/600011/gtfs/,0,place_forsta,4
600012,600012,"South Brisbane station, platform 1",, -27.475067, 153.018521,1,https://translink.com.au/stop/600012/gtfs/,0,place_sousta,1
600013,600013,"Fortitude Valley station, platform 2",, -27.456111, 153.033637,1,https://translink.com.au/stop/600013/gtfs/,0,place_forsta,2
600014,600014,"Fortitude Valley station, platform 1",, -27.456135, 153.033762,1,https://translink.com.au/stop/600014/gtfs/,0,place_forsta,1
600016,600016,"Central station, platform 3",, -27.465737, 153.026028,1,https://translink.com.au/stop/600016/gtfs/,0,place_censta,3
600017,600017,"Central station, platform 2",, -27.465769, 153.025981,1,https://translink.com.au/stop/600017/gtfs/,0,place_censta,2
600018,600018,"Central station, platform 1",, -27.465841, 153.026069,1,https://translink.com.au/stop/600018/gtfs/,0,place_censta,1
600019,600019,"Central station, platform 5",, -27.465647, 153.025962,1,https://translink.com.au/stop/600019/gtfs/,0,place_censta,5
600020,600020,"Central station, platform 4",, -27.465687, 153.025902,1,https://translink.com.au/stop/600020/gtfs/,0,place_censta,4
600024,600024,"Central station, platform 6",, -27.465594, 153.025827,1,https://translink.com.au/stop/600024/gtfs/,0,place_censta,6
600028,600028,"Roma Street station, platform 7",, -27.465246, 153.019689,1,https://translink.com.au/stop/600028/gtfs/,0,place_romsta,7
600029,600029,"Roma Street station, platform 8",, -27.465280, 153.019804,1,https://translink.com.au/stop/600029/gtfs/,0,place_romsta,8
600030,600030,"Roma Street station, platform 6",, -27.465440, 153.019736,1,https://translink.com.au/stop/600030/gtfs/,0,place_romsta,6
600033,600033,"Roma Street station, platform 3",, -27.465887, 153.019537,1,https://translink.com.au/stop/600033/gtfs/,0,place_romsta,3
600034,600034,"Roma Street station, platform 5",, -27.465410, 153.019624,1,https://translink.com.au/stop/600034/gtfs/,0,place_romsta,5
600036,600036,"Roma Street station, platform 4",, -27.465583, 153.019616,1,https://translink.com.au/stop/600036/gtfs/,0,place_romsta,4
600038,600038,"Roma Street station, platform 9",, -27.465057, 153.019790,1,https://translink.com.au/stop/600038/gtfs/,0,place_romsta,9
600051,600051,"Dutton Park station, platform 1",, -27.500660, 153.028537,1,https://translink.com.au/stop/600051/gtfs/,0,place_dupsta,1
600052,600052,"Fairfield station, platform 1",, -27.509462, 153.028009,1,https://translink.com.au/stop/600052/gtfs/,0,place_faista,1
600053,600053,"Yeronga station, platform 1",, -27.517787, 153.016898,1,https://translink.com.au/stop/600053/gtfs/,0,place_yersta,1
600054,600054,"Yeerongpilly station, platform 2",, -27.525300, 153.014053,1,https://translink.com.au/stop/600054/gtfs/,0,place_yeesta,2
600085,600085,"Boggo Road station, platform 1",, -27.493617, 153.030866,1,https://translink.com.au/stop/600085/gtfs/,0,place_parsta,1
600087,600087,"Springfield station, platform 2",, -27.660648, 152.921424,1,https://translink.com.au/stop/600087/gtfs/,0,place_sprsta,2
600088,600088,"Springfield station, platform 1",, -27.660550, 152.921296,1,https://translink.com.au/stop/600088/gtfs/,0,place_sprsta,1
600089,600089,"Springfield Central station, platform 1",, -27.674192, 152.902811,1,https://translink.com.au/stop/600089/gtfs/,0,place_spcsta,1
600090,600090,"Springfield Central station, platform 2",, -27.674345, 152.902841,1,https://translink.com.au/stop/600090/gtfs/,0,place_spcsta,2
600117,600117,"Varsity Lakes station, platform 2",, -28.097249, 153.399314,1,https://translink.com.au/stop/600117/gtfs/,0,place_varsta,2
600118,600118,"Robina station, platform 1",, -28.071716, 153.378100,1,https://translink.com.au/stop/600118/gtfs/,0,place_rbnsta,1
600119,600119,"Helensvale station, platform 1",, -27.925500, 153.339068,1,https://translink.com.au/stop/600119/gtfs/,0,place_helsta,1
600120,600120,"Nerang station, platform 2",, -27.994311, 153.350029,1,https://translink.com.au/stop/600120/gtfs/,0,place_nrgsta,2
600185,600185,"Nerang station, platform 1",, -27.994317, 153.350122,1,https://translink.com.au/stop/600185/gtfs/,0,place_nrgsta,1
600186,600186,"South Brisbane station, platform 2",, -27.475122, 153.018455,1,https://translink.com.au/stop/600186/gtfs/,0,place_sousta,2
600187,600187,"South Brisbane station, platform 3",, -27.475090, 153.018431,1,https://translink.com.au/stop/600187/gtfs/,0,place_sousta,3
600188,600188,"South Bank station, platform 2",, -27.481845, 153.022914,1,https://translink.com.au/stop/600188/gtfs/,0,place_sbasta,2
600189,600189,"South Bank station, platform 3",, -27.481890, 153.022940,1,https://translink.com.au/stop/600189/gtfs/,0,place_sbasta,3
600190,600190,"Boggo Road station, platform 2",, -27.493794, 153.030810,1,https://translink.com.au/stop/600190/gtfs/,0,place_parsta,2
600191,600191,"Boggo Road station, platform 3",, -27.493739, 153.030730,1,https://translink.com.au/stop/600191/gtfs/,0,place_parsta,3
600192,600192,"Boggo Road station, platform 4",, -27.493889, 153.030710,1,https://translink.com.au/stop/600192/gtfs/,0,place_parsta,4
600193,600193,"Dutton Park station, platform 2",, -27.500710, 153.028512,1,https://translink.com.au/stop/600193/gtfs/,0,place_dupsta,2
600194,600194,"Fairfield station, platform 2",, -27.509522, 153.027977,1,https://translink.com.au/stop/600194/gtfs/,0,place_faista,2
600195,600195,"Yeronga station, platform 2",, -27.517741, 153.016927,1,https://translink.com.au/stop/600195/gtfs/,0,place_yersta,2
600196,600196,"Yeerongpilly station, platform 3",, -27.525269, 153.013910,1,https://translink.com.au/stop/600196/gtfs/,0,place_yeesta,3
600197,600197,"Moorooka station, platform 1",, -27.535845, 153.014027,1,https://translink.com.au/stop/600197/gtfs/,0,place_moosta,1
600198,600198,"Moorooka station, platform 2",, -27.535831, 153.013948,1,https://translink.com.au/stop/600198/gtfs/,0,place_moosta,2
600199,600199,"Rocklea station, platform 1",, -27.544514, 153.013974,1,https://translink.com.au/stop/600199/gtfs/,0,place_rocsta,1
600200,600200,"Rocklea station, platform 2",, -27.544554, 153.014024,1,https://translink.com.au/stop/600200/gtfs/,0,place_rocsta,2
600203,600203,"Coopers Plains station, platform 1",, -27.567159, 153.035859,1,https://translink.com.au/stop/600203/gtfs/,0,place_cppsta,1
600204,600204,"Coopers Plains station, platform 2",, -27.567254, 153.035803,1,https://translink.com.au/stop/600204/gtfs/,0,place_cppsta,2
600205,600205,"Coopers Plains station, platform 3",, -27.567139, 153.035766,1,https://translink.com.au/stop/600205/gtfs/,0,place_cppsta,3
600206,600206,"Banoon station, platform 1",, -27.576523, 153.046707,1,https://translink.com.au/stop/600206/gtfs/,0,place_bansta,1
600207,600207,"Banoon station, platform 2",, -27.576643, 153.046617,1,https://translink.com.au/stop/600207/gtfs/,0,place_bansta,2
600208,600208,"Banoon station, platform 3",, -27.576270, 153.046240,1,https://translink.com.au/stop/600208/gtfs/,0,place_bansta,3
600209,600209,"Sunnybank station, platform 1",, -27.580756, 153.053910,1,https://translink.com.au/stop/600209/gtfs/,0,place_sunsta,1
600210,600210,"Sunnybank station, platform 2",, -27.580885, 153.053944,1,https://translink.com.au/stop/600210/gtfs/,0,place_sunsta,2
600211,600211,"Sunnybank station, platform 3",, -27.580888, 153.053804,1,https://translink.com.au/stop/600211/gtfs/,0,place_sunsta,3
600212,600212,"Altandi station, platform 1",, -27.582799, 153.063808,1,https://translink.com.au/stop/600212/gtfs/,0,place_altsta,1
600213,600213,"Altandi station, platform 2",, -27.582624, 153.063720,1,https://translink.com.au/stop/600213/gtfs/,0,place_altsta,2
600214,600214,"Altandi station, platform 3",, -27.582790, 153.063664,1,https://translink.com.au/stop/600214/gtfs/,0,place_altsta,3
600215,600215,"Runcorn station, platform 1",, -27.592412, 153.068614,1,https://translink.com.au/stop/600215/gtfs/,0,place_runsta,1
600216,600216,"Runcorn station, platform 2",, -27.592535, 153.068600,1,https://translink.com.au/stop/600216/gtfs/,0,place_runsta,2
600217,600217,"Runcorn station, platform 3",, -27.592492, 153.068543,1,https://translink.com.au/stop/600217/gtfs/,0,place_runsta,3
600218,600218,"Fruitgrove station, platform 1",, -27.598214, 153.079848,1,https://translink.com.au/stop/600218/gtfs/,0,place_frusta,1
600219,600219,"Fruitgrove station, platform 2",, -27.598206, 153.079828,1,https://translink.com.au/stop/600219/gtfs/,0,place_frusta,2
600220,600220,"Fruitgrove station, platform 3",, -27.598314, 153.079779,1,https://translink.com.au/stop/600220/gtfs/,0,place_frusta,3
600221,600221,"Kuraby station, platform 1",, -27.604958, 153.091641,1,https://translink.com.au/stop/600221/gtfs/,0,place_kursta,1
600222,600222,"Kuraby station, platform 2",, -27.605087, 153.091575,1,https://translink.com.au/stop/600222/gtfs/,0,place_kursta,2
600223,600223,"Kuraby station, platform 3",, -27.605035, 153.091491,1,https://translink.com.au/stop/600223/gtfs/,0,place_kursta,3
600224,600224,"Trinder Park station, platform 1",, -27.631755, 153.097875,1,https://translink.com.au/stop/600224/gtfs/,0,place_trista,1
600225,600225,"Trinder Park station, platform 2",, -27.631798, 153.097882,1,https://translink.com.au/stop/600225/gtfs/,0,place_trista,2
600226,600226,"Woodridge station, platform 1",, -27.638053, 153.103835,1,https://translink.com.au/stop/600226/gtfs/,0,place_wdrsta,1
600227,600227,"Woodridge station, platform 2",, -27.638135, 153.103770,1,https://translink.com.au/stop/600227/gtfs/,0,place_wdrsta,2
600228,600228,"Kingston station, platform 1",, -27.657283, 153.117992,1,https://translink.com.au/stop/600228/gtfs/,0,place_kgtsta,1
600229,600229,"Kingston station, platform 2",, -27.657385, 153.117958,1,https://translink.com.au/stop/600229/gtfs/,0,place_kgtsta,2
600230,600230,"Loganlea station, platform 1",, -27.670818, 153.138120,1,https://translink.com.au/stop/600230/gtfs/,0,place_logsta,1
600231,600231,"Loganlea station, platform 2",, -27.670838, 153.138188,1,https://translink.com.au/stop/600231/gtfs/,0,place_logsta,2
600232,600232,"Bethania station, platform 1",, -27.688088, 153.158380,1,https://translink.com.au/stop/600232/gtfs/,0,place_betsta,1
600233,600233,"Bethania station, platform 2",, -27.688189, 153.158345,1,https://translink.com.au/stop/600233/gtfs/,0,place_betsta,2
600234,600234,"Bethania station, platform 3",, -27.688124, 153.158276,1,https://translink.com.au/stop/600234/gtfs/,0,place_betsta,3
600235,600235,"Edens Landing station, platform 1",, -27.698208, 153.170404,1,https://translink.com.au/stop/600235/gtfs/,0,place_edesta,1
600236,600236,"Edens Landing station, platform 2",, -27.698205, 153.170479,1,https://translink.com.au/stop/600236/gtfs/,0,place_edesta,2
600237,600237,"Holmview station, platform 1",, -27.709612, 153.187577,1,https://translink.com.au/stop/600237/gtfs/,0,place_holsta,1
600238,600238,"Holmview station, platform 2",, -27.709673, 153.187500,1,https://translink.com.au/stop/600238/gtfs/,0,place_holsta,2
600239,600239,"Beenleigh station, platform 1",, -27.717459, 153.204539,1,https://translink.com.au/stop/600239/gtfs/,0,place_beesta,1
600240,600240,"Beenleigh station, platform 2",, -27.717539, 153.204472,1,https://translink.com.au/stop/600240/gtfs/,0,place_beesta,2
600241,600241,"Ormeau station, platform 1",, -27.799141, 153.282359,1,https://translink.com.au/stop/600241/gtfs/,0,place_omesta,1
600242,600242,"Ormeau station, platform 2",, -27.799196, 153.282438,1,https://translink.com.au/stop/600242/gtfs/,0,place_omesta,2
600243,600243,"Coomera station, platform 1",, -27.852816, 153.317656,1,https://translink.com.au/stop/600243/gtfs/,0,place_cmrstn,1
600244,600244,"Coomera station, platform 2",, -27.852886, 153.317526,1,https://translink.com.au/stop/600244/gtfs/,0,place_cmrstn,2
600245,600245,"Helensvale station, platform 2",, -27.925491, 153.338919,1,https://translink.com.au/stop/600245/gtfs/,0,place_helsta,2
600246,600246,"Robina station, platform 2",, -28.071734, 153.377992,1,https://translink.com.au/stop/600246/gtfs/,0,place_rbnsta,2
600247,600247,"Varsity Lakes station, platform 1",, -28.097154, 153.399411,1,https://translink.com.au/stop/600247/gtfs/,0,place_varsta,1
600248,600248,"Buranda station, platform 1",, -27.496491, 153.040441,1,https://translink.com.au/stop/600248/gtfs/,0,place_brdsta,1
600249,600249,"Buranda station, platform 2",, -27.496544, 153.040469,1,https://translink.com.au/stop/600249/gtfs/,0,place_brdsta,2
600250,600250,"Coorparoo station, platform 2",, -27.489563, 153.055126,1,https://translink.com.au/stop/600250/gtfs/,0,place_coosta,2
600251,600251,"Coorparoo station, platform 1",, -27.489617, 153.055233,1,https://translink.com.au/stop/600251/gtfs/,0,place_coosta,1
600252,600252,"Norman Park station, platform 1",, -27.481618, 153.062243,1,https://translink.com.au/stop/600252/gtfs/,0,place_npksta,1
600253,600253,"Norman Park station, platform 2",, -27.481669, 153.062273,1,https://translink.com.au/stop/600253/gtfs/,0,place_npksta,2
600254,600254,"Morningside station, platform 1",, -27.470874, 153.069393,1,https://translink.com.au/stop/600254/gtfs/,0,place_mgssta,1
600255,600255,"Morningside station, platform 2",, -27.470954, 153.069551,1,https://translink.com.au/stop/600255/gtfs/,0,place_mgssta,2
600256,600256,"Cannon Hill station, platform 1",, -27.465380, 153.088239,1,https://translink.com.au/stop/600256/gtfs/,0,place_cansta,1
600257,600257,"Cannon Hill station, platform 2",, -27.465364, 153.088341,1,https://translink.com.au/stop/600257/gtfs/,0,place_cansta,2
600258,600258,"Murarrie station, platform 2",, -27.464642, 153.105656,1,https://translink.com.au/stop/600258/gtfs/,0,place_mursta,2
600259,600259,"Murarrie station, platform 1",, -27.464662, 153.105562,1,https://translink.com.au/stop/600259/gtfs/,0,place_mursta,1
600260,600260,"Hemmant station, platform 1",, -27.447316, 153.127344,1,https://translink.com.au/stop/600260/gtfs/,0,place_hemsta,1
600261,600261,"Hemmant station, platform 2",, -27.447389, 153.127372,1,https://translink.com.au/stop/600261/gtfs/,0,place_hemsta,2
600262,600262,"Lindum station, platform 2",, -27.441902, 153.144962,1,https://translink.com.au/stop/600262/gtfs/,0,place_linsta,2
600263,600263,"Lindum station, platform 1",, -27.441942, 153.144876,1,https://translink.com.au/stop/600263/gtfs/,0,place_linsta,1
600264,600264,"Wynnum North station, platform 2",, -27.437232, 153.158698,1,https://translink.com.au/stop/600264/gtfs/,0,place_wyhsta,2
600265,600265,"Wynnum North station, platform 1",, -27.437207, 153.158588,1,https://translink.com.au/stop/600265/gtfs/,0,place_wyhsta,1
600266,600266,"Wynnum station, platform 1",, -27.439690, 153.166196,1,https://translink.com.au/stop/600266/gtfs/,0,place_wnmsta,1
600267,600267,"Wynnum station, platform 2",, -27.439728, 153.166087,1,https://translink.com.au/stop/600267/gtfs/,0,place_wnmsta,2
600269,600269,"Lota station, platform 1",, -27.470014, 153.188519,1,https://translink.com.au/stop/600269/gtfs/,0,place_lotsta,1
600270,600270,"Lota station, platform 2",, -27.470004, 153.188414,1,https://translink.com.au/stop/600270/gtfs/,0,place_lotsta,2
600271,600271,"Thorneside station, platform 1",, -27.486124, 153.192703,1,https://translink.com.au/stop/600271/gtfs/,0,place_thosta,1
600272,600272,"Thorneside station, platform 2",, -27.486191, 153.192607,1,https://translink.com.au/stop/600272/gtfs/,0,place_thosta,2
600273,600273,"Birkdale station, platform 1",, -27.494073, 153.218722,1,https://translink.com.au/stop/600273/gtfs/,0,place_birsta,1
600274,600274,"Wellington Point station, platform 2",, -27.494486, 153.241936,1,https://translink.com.au/stop/600274/gtfs/,0,place_welsta,2
600275,600275,"Wellington Point station, platform 1",, -27.494311, 153.242013,1,https://translink.com.au/stop/600275/gtfs/,0,place_welsta,1
600276,600276,"Ormiston station, platform 1",, -27.514525, 153.255831,1,https://translink.com.au/stop/600276/gtfs/,0,place_ormsta,1
600277,600277,"Cleveland station, platform 1",, -27.524199, 153.265926,1,https://translink.com.au/stop/600277/gtfs/,0,place_clesta,1
600278,600278,"Cleveland station, platform 2",, -27.524287, 153.265929,1,https://translink.com.au/stop/600278/gtfs/,0,place_clesta,2
600279,600279,"Milton station, platform 1",, -27.468965, 153.005197,1,https://translink.com.au/stop/600279/gtfs/,0,place_milsta,1
600280,600280,"Milton station, platform 2",, -27.468930, 153.005299,1,https://translink.com.au/stop/600280/gtfs/,0,place_milsta,2
600281,600281,"Milton station, platform 3",, -27.468814, 153.005241,1,https://translink.com.au/stop/600281/gtfs/,0,place_milsta,3
600282,600282,"Milton station, platform 4",, -27.468852, 153.005125,1,https://translink.com.au/stop/600282/gtfs/,0,place_milsta,4
600283,600283,"Auchenflower station, platform 1",, -27.476098, 152.996936,1,https://translink.com.au/stop/600283/gtfs/,0,place_aucsta,1
600284,600284,"Auchenflower station, platform 2",, -27.476127, 152.996928,1,https://translink.com.au/stop/600284/gtfs/,0,place_aucsta,2
600285,600285,"Auchenflower station, platform 3",, -27.476100, 152.996863,1,https://translink.com.au/stop/600285/gtfs/,0,place_aucsta,3
600286,600286,"Auchenflower station, platform 4",, -27.476070, 152.996875,1,https://translink.com.au/stop/600286/gtfs/,0,place_aucsta,4
600287,600287,"Toowong station, platform 1",, -27.485334, 152.993169,1,https://translink.com.au/stop/600287/gtfs/,0,place_twgsta,1
600288,600288,"Toowong station, platform 2",, -27.485269, 152.993086,1,https://translink.com.au/stop/600288/gtfs/,0,place_twgsta,2
600289,600289,"Toowong station, platform 3",, -27.485376, 152.993056,1,https://translink.com.au/stop/600289/gtfs/,0,place_twgsta,3
600290,600290,"Toowong station, platform 4",, -27.485310, 152.992970,1,https://translink.com.au/stop/600290/gtfs/,0,place_twgsta,4
600291,600291,"Taringa station, platform 1",, -27.493243, 152.981426,1,https://translink.com.au/stop/600291/gtfs/,0,place_tarsta,1
600292,600292,"Taringa station, platform 2",, -27.493172, 152.981428,1,https://translink.com.au/stop/600292/gtfs/,0,place_tarsta,2
600293,600293,"Taringa station, platform 3",, -27.493188, 152.981371,1,https://translink.com.au/stop/600293/gtfs/,0,place_tarsta,3
600294,600294,"Taringa station, platform 4",, -27.493115, 152.981372,1,https://translink.com.au/stop/600294/gtfs/,0,place_tarsta,4
600295,600295,"Indooroopilly station, platform 1",, -27.503071, 152.975837,1,https://translink.com.au/stop/600295/gtfs/,0,place_indsta,1
600296,600296,"Indooroopilly station, platform 2",, -27.503012, 152.975773,1,https://translink.com.au/stop/600296/gtfs/,0,place_indsta,2
600297,600297,"Indooroopilly station, platform 3",, -27.503060, 152.975732,1,https://translink.com.au/stop/600297/gtfs/,0,place_indsta,3
600298,600298,"Indooroopilly station, platform 4",, -27.502975, 152.975693,1,https://translink.com.au/stop/600298/gtfs/,0,place_indsta,4
600299,600299,"Chelmer station, platform 1",, -27.512172, 152.972908,1,https://translink.com.au/stop/600299/gtfs/,0,place_chesta,1
600300,600300,"Chelmer station, platform 2",, -27.512160, 152.972761,1,https://translink.com.au/stop/600300/gtfs/,0,place_chesta,2
600301,600301,"Chelmer station, platform 3",, -27.512230, 152.972761,1,https://translink.com.au/stop/600301/gtfs/,0,place_chesta,3
600302,600302,"Chelmer station, platform 4",, -27.512188, 152.972629,1,https://translink.com.au/stop/600302/gtfs/,0,place_chesta,4
600303,600303,"Graceville station, platform 1",, -27.520674, 152.976024,1,https://translink.com.au/stop/600303/gtfs/,0,place_grasta,1
600304,600304,"Graceville station, platform 2",, -27.520676, 152.975915,1,https://translink.com.au/stop/600304/gtfs/,0,place_grasta,2
600305,600305,"Graceville station, platform 3",, -27.520823, 152.975982,1,https://translink.com.au/stop/600305/gtfs/,0,place_grasta,3
600306,600306,"Graceville station, platform 4",, -27.520759, 152.975841,1,https://translink.com.au/stop/600306/gtfs/,0,place_grasta,4
600309,600309,"Sherwood station, platform 1",, -27.531230, 152.979649,1,https://translink.com.au/stop/600309/gtfs/,0,place_shesta,1
600310,600310,"Sherwood station, platform 2",, -27.531152, 152.979492,1,https://translink.com.au/stop/600310/gtfs/,0,place_shesta,2
600311,600311,"Sherwood station, platform 3",, -27.531351, 152.979512,1,https://translink.com.au/stop/600311/gtfs/,0,place_shesta,3
600312,600312,"Sherwood station, platform 4",, -27.531257, 152.979386,1,https://translink.com.au/stop/600312/gtfs/,0,place_shesta,4
600314,600314,"Corinda station, platform 2",, -27.539174, 152.980089,1,https://translink.com.au/stop/600314/gtfs/,0,place_corsta,2
600316,600316,"Corinda station, platform 4",, -27.539145, 152.979978,1,https://translink.com.au/stop/600316/gtfs/,0,place_corsta,4
600317,600317,"Corinda station, platform 5",, -27.539059, 152.979986,1,https://translink.com.au/stop/600317/gtfs/,0,place_corsta,5
600318,600318,"Oxley station, platform 1",, -27.552183, 152.973948,1,https://translink.com.au/stop/600318/gtfs/,0,place_oxlsta,1
600319,600319,"Oxley station, platform 2",, -27.552199, 152.973732,1,https://translink.com.au/stop/600319/gtfs/,0,place_oxlsta,2
600320,600320,"Oxley station, platform 3",, -27.552284, 152.973665,1,https://translink.com.au/stop/600320/gtfs/,0,place_oxlsta,3
600321,600321,"Darra station, platform 1",, -27.565959, 152.952488,1,https://translink.com.au/stop/600321/gtfs/,0,place_darsta,1
600322,600322,"Darra station, platform 2",, -27.565946, 152.952571,1,https://translink.com.au/stop/600322/gtfs/,0,place_darsta,2
600323,600323,"Darra station, platform 3",, -27.565767, 152.952431,1,https://translink.com.au/stop/600323/gtfs/,0,place_darsta,3
600324,600324,"Darra station, platform 4",, -27.565749, 152.952517,1,https://translink.com.au/stop/600324/gtfs/,0,place_darsta,4
600325,600325,"Richlands station, platform 1",, -27.596197, 152.946944,1,https://translink.com.au/stop/600325/gtfs/,0,place_ricsta,1
600326,600326,"Richlands station, platform 2",, -27.596148, 152.946756,1,https://translink.com.au/stop/600326/gtfs/,0,place_ricsta,2
600327,600327,"Wacol station, platform 1",, -27.589327, 152.924231,1,https://translink.com.au/stop/600327/gtfs/,0,place_wacsta,1
600328,600328,"Wacol station, platform 2",, -27.589163, 152.924332,1,https://translink.com.au/stop/600328/gtfs/,0,place_wacsta,2
